행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,말소일자
1100000000,서울특별시,,,1100000000,서울특별시,19880423,
1111000000,서울특별시,종로구,,1111000000,종로구,19880423,
1111000000,서울특별시,종로구,,1111090100,창신1동,19880423,19880423
1111000000,서울특별시,종로구,,1111090200,창신2동,19880423,19880423
1111000000,서울특별시,종로구,,1111090300,창신3동,19880423,19880423
1111000000,서울특별시,종로구,,1111090400,숭인1동,19880423,19880423
1111000000,서울특별시,종로구,,1111090500,숭인2동,19880423,19880423
1111051000,서울특별시,종로구,청운동,1111010100,청운동,19880423,20081101
1111051000,서울특별시,종로구,청운동,1111010200,신교동,19880423,20081101
1111051000,서울특별시,종로구,청운동,1111010300,궁정동,19880423,20081101
1111051000,서울특별시,종로구,청운동,1111011900,세종로,19880423,20081101
1111051500,서울특별시,종로구,청운효자동,1111010100,청운동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010200,신교동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010300,궁정동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010400,효자동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010500,창성동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010800,통인동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111010900,누상동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111011000,누하동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111011100,옥인동,20081101,
1111051500,서울특별시,종로구,청운효자동,1111011900,세종로,20081101,
1111052000,서울특별시,종로구,효자동,1111010400,효자동,19880423,20081101
1111052000,서울특별시,종로구,효자동,1111010500,창성동,19880423,20081101
1111052000,서울특별시,종로구,효자동,1111010800,통인동,19880423,20081101
1111052000,서울특별시,종로구,효자동,1111010900,누상동,19880423,20081101
1111052000,서울특별시,종로구,효자동,1111011000,누하동,19880423,20081101
1111052000,서울특별시,종로구,효자동,1111011100,옥인동,19880423,20081101
1111053000,서울특별시,종로구,사직동,1111010600,통의동,19880423,
1111053000,서울특별시,종로구,사직동,1111010700,적선동,19880423,
1111053000,서울특별시,종로구,사직동,1111011200,체부동,19880423,
1111053000,서울특별시,종로구,사직동,1111011300,필운동,19880423,
1111053000,서울특별시,종로구,사직동,1111011400,내자동,19880423,
1111053000,서울특별시,종로구,사직동,1111011500,사직동,19880423,
1111053000,서울특별시,종로구,사직동,1111011600,도렴동,19981201,
1111053000,서울특별시,종로구,사직동,1111011700,당주동,19981201,
1111053000,서울특별시,종로구,사직동,1111011800,내수동,19981201,
1111053000,서울특별시,종로구,사직동,1111011900,세종로,19981201,
1111053000,서울특별시,종로구,사직동,1111012000,신문로1가,19981201,
1111053000,서울특별시,종로구,사직동,1111012100,신문로2가,19981201,
1111054000,서울특별시,종로구,삼청동,1111013900,팔판동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014000,삼청동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014100,안국동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014200,소격동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014300,화동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014400,사간동,19880423,
1111054000,서울특별시,종로구,삼청동,1111014500,송현동,19880423,
1111055000,서울특별시,종로구,부암동,1111018400,부암동,19880423,
1111055000,서울특별시,종로구,부암동,1111018500,홍지동,19880423,
1111055000,서울특별시,종로구,부암동,1111018600,신영동,19880423,
1111056000,서울특별시,종로구,평창동,1111018200,구기동,19880423,
1111056000,서울특별시,종로구,평창동,1111018300,평창동,19880423,
1111057000,서울특별시,종로구,무악동,1111018700,무악동,19880423,
1111058000,서울특별시,종로구,교남동,1111017600,교남동,19880423,
1111058000,서울특별시,종로구,교남동,1111017700,평동,19880423,
1111058000,서울특별시,종로구,교남동,1111017800,송월동,19880423,
1111058000,서울특별시,종로구,교남동,1111017900,홍파동,19880423,
1111058000,서울특별시,종로구,교남동,1111018000,교북동,19880423,
1111058000,서울특별시,종로구,교남동,1111018100,행촌동,19880423,
1111059000,서울특별시,종로구,세종로동,1111011600,도렴동,19880423,19981201
1111059000,서울특별시,종로구,세종로동,1111011700,당주동,19880423,19981201
1111059000,서울특별시,종로구,세종로동,1111011800,내수동,19880423,19981201
1111059000,서울특별시,종로구,세종로동,1111011900,세종로,19880423,19981201
1111059000,서울특별시,종로구,세종로동,1111012000,신문로1가,19880423,19981201
1111059000,서울특별시,종로구,세종로동,1111012100,신문로2가,19880423,19981201
1111060000,서울특별시,종로구,가회동,1111014600,가회동,19880423,
1111060000,서울특별시,종로구,가회동,1111014700,재동,19880423,
1111060000,서울특별시,종로구,가회동,1111014800,계동,19880423,
1111060000,서울특별시,종로구,가회동,1111014900,원서동,19880423,
1111061000,서울특별시,종로구,종로1.2가동,1111012200,청진동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012300,서린동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012400,수송동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012500,중학동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012600,종로1가,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012700,공평동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012800,관훈동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111012900,견지동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013000,와룡동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013100,권농동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013200,운니동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013300,익선동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013400,경운동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013500,관철동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013600,인사동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013700,낙원동,19880423,19981201
1111061000,서울특별시,종로구,종로1.2가동,1111013800,종로2가,19880423,19981201
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111011900,세종로,20110501,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012200,청진동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012300,서린동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012400,수송동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012500,중학동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012600,종로1가,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012700,공평동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012800,관훈동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012900,견지동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013000,와룡동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013100,권농동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013200,운니동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013300,익선동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013400,경운동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013500,관철동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013600,인사동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013700,낙원동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013800,종로2가,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015000,훈정동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015100,묘동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015200,봉익동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015300,돈의동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015400,장사동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015500,관수동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015600,종로3가,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015700,인의동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015800,예지동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015900,원남동,19981201,
1111061500,서울특별시,종로구,종로1.2.3.4가동,1111016100,종로4가,19981201,
1111062000,서울특별시,종로구,종로3.4가동,1111015000,훈정동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015100,묘동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015200,봉익동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015300,돈의동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015400,장사동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015500,관수동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015600,종로3가,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015700,인의동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015800,예지동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111015900,원남동,19880423,19981201
1111062000,서울특별시,종로구,종로3.4가동,1111016100,종로4가,19880423,19981201
1111063000,서울특별시,종로구,종로5.6가동,1111016000,연지동,19880423,
1111063000,서울특별시,종로구,종로5.6가동,1111016200,효제동,19880423,
1111063000,서울특별시,종로구,종로5.6가동,1111016300,종로5가,19880423,
1111063000,서울특별시,종로구,종로5.6가동,1111016400,종로6가,19880423,
1111063000,서울특별시,종로구,종로5.6가동,1111016700,충신동,19880423,
1111064000,서울특별시,종로구,이화동,1111016500,이화동,19880423,
1111064000,서울특별시,종로구,이화동,1111016600,연건동,19880423,
1111064000,서울특별시,종로구,이화동,1111016800,동숭동,19880423,
1111065000,서울특별시,종로구,혜화동,1111013000,와룡동,20120801,
1111065000,서울특별시,종로구,혜화동,1111016900,혜화동,19880423,
1111065000,서울특별시,종로구,혜화동,1111017000,명륜1가,19880423,
1111065000,서울특별시,종로구,혜화동,1111017100,명륜2가,19880423,
1111065000,서울특별시,종로구,혜화동,1111017200,명륜4가,19880423,
1111065000,서울특별시,종로구,혜화동,1111017300,명륜3가,20120801,
1111066000,서울특별시,종로구,명륜3가동,1111017300,명륜3가,19880423,20120801
1111067000,서울특별시,종로구,창신제1동,1111017400,창신동,19880423,
1111068000,서울특별시,종로구,창신제2동,1111017400,창신동,19880423,
1111069000,서울특별시,종로구,창신제3동,1111017400,창신동,19880423,
1111070000,서울특별시,종로구,숭인제1동,1111017500,숭인동,19880423,
1111071000,서울특별시,종로구,숭인제2동,1111017500,숭인동,19880423,
1114000000,서울특별시,중구,,1114000000,중구,19880423,
1114000000,서울특별시,중구,,1114000100,동자동,19880423,19880423
1114000000,서울특별시,중구,,1114000200,도동1가,19880423,19880423
1114000000,서울특별시,중구,,1114000300,도동2가,19880423,19880423
1114000000,서울특별시,중구,,1114000400,양동,19880423,19880423
1114000000,서울특별시,중구,,1114090100,신당1동,19880423,19880423
1114000000,서울특별시,중구,,1114090200,신당2동,19880423,19880423
1114000000,서울특별시,중구,,1114090300,신당3동,19880423,19880423
1114000000,서울특별시,중구,,1114090400,신당4동,19880423,19880423
1114000000,서울특별시,중구,,1114090500,신당5동,19880423,19880423
1114000000,서울특별시,중구,,1114090600,신당6동,19880423,19880423
1114051000,서울특별시,중구,태평로1가동,1114010100,무교동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010200,다동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010300,태평로1가,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010400,을지로1가,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010500,을지로2가,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010600,남대문로1가,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010700,삼각동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010800,수하동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114010900,장교동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114011000,수표동,19880423,19980914
1114051000,서울특별시,중구,태평로1가동,1114011500,남대문로2가,19920416,19980914
1114052000,서울특별시,중구,소공동,1114011100,소공동,19880423,
1114052000,서울특별시,중구,소공동,1114011300,북창동,19880423,
1114052000,서울특별시,중구,소공동,1114011400,태평로2가,19880423,
1114052000,서울특별시,중구,소공동,1114011500,남대문로2가,19880423,
1114052000,서울특별시,중구,소공동,1114011600,남대문로3가,19880423,
1114052000,서울특별시,중구,소공동,1114011700,남대문로4가,19880423,
1114052000,서울특별시,중구,소공동,1114011900,봉래동1가,19920416,
1114052000,서울특별시,중구,소공동,1114016600,서소문동,19880423,
1114052000,서울특별시,중구,소공동,1114016700,정동,19880423,
1114052000,서울특별시,중구,소공동,1114016800,순화동,19880423,
1114052000,서울특별시,중구,소공동,1114016900,의주로1가,19880423,
1114052000,서울특별시,중구,소공동,1114017000,충정로1가,19880423,
1114053000,서울특별시,중구,남대문로5가동,1114011800,남대문로5가,19880423,19980914
1114053000,서울특별시,중구,남대문로5가동,1114011900,봉래동1가,19880423,19980914
1114053000,서울특별시,중구,남대문로5가동,1114012000,봉래동2가,19880423,19980914
1114053000,서울특별시,중구,남대문로5가동,1114016800,순화동,19920416,19980914
1114054000,서울특별시,중구,회현동,1114011200,남창동,19880423,
1114054000,서울특별시,중구,회현동,1114011600,남대문로3가,19920416,
1114054000,서울특별시,중구,회현동,1114011700,남대문로4가,19920416,
1114054000,서울특별시,중구,회현동,1114011800,남대문로5가,19980914,
1114054000,서울특별시,중구,회현동,1114011900,봉래동1가,19980914,
1114054000,서울특별시,중구,회현동,1114012000,봉래동2가,19980914,
1114054000,서울특별시,중구,회현동,1114012100,회현동1가,19880423,
1114054000,서울특별시,중구,회현동,1114012200,회현동2가,19880423,
1114054000,서울특별시,중구,회현동,1114012300,회현동3가,19880423,20020101
1114054000,서울특별시,중구,회현동,1114012400,충무로1가,19880423,
1114054000,서울특별시,중구,회현동,1114016800,순화동,19980914,
1114055000,서울특별시,중구,명동,1114010100,무교동,19980914,
1114055000,서울특별시,중구,명동,1114010200,다동,19980914,
1114055000,서울특별시,중구,명동,1114010300,태평로1가,19980914,
1114055000,서울특별시,중구,명동,1114010400,을지로1가,19980914,
1114055000,서울특별시,중구,명동,1114010500,을지로2가,19980914,
1114055000,서울특별시,중구,명동,1114010600,남대문로1가,19980914,
1114055000,서울특별시,중구,명동,1114010700,삼각동,19980914,
1114055000,서울특별시,중구,명동,1114010800,수하동,19980914,
1114055000,서울특별시,중구,명동,1114010900,장교동,19980914,
1114055000,서울특별시,중구,명동,1114011000,수표동,19980914,
1114055000,서울특별시,중구,명동,1114011500,남대문로2가,19920416,
1114055000,서울특별시,중구,명동,1114012100,회현동1가,19880423,
1114055000,서울특별시,중구,명동,1114012200,회현동2가,19880423,
1114055000,서울특별시,중구,명동,1114012300,회현동3가,19880423,
1114055000,서울특별시,중구,명동,1114012400,충무로1가,19880423,
1114055000,서울특별시,중구,명동,1114012500,충무로2가,19880423,
1114055000,서울특별시,중구,명동,1114012600,명동1가,19880423,
1114055000,서울특별시,중구,명동,1114012700,명동2가,19880423,
1114055000,서울특별시,중구,명동,1114012800,남산동1가,19880423,
1114055000,서울특별시,중구,명동,1114012900,남산동2가,19880423,
1114055000,서울특별시,중구,명동,1114013000,남산동3가,19880423,
1114055000,서울특별시,중구,명동,1114013100,저동1가,19880423,
1114055000,서울특별시,중구,명동,1114014200,예장동,19880423,
1114056000,서울특별시,중구,충무로4.5가동,1114013200,충무로4가,19880423,19980914
1114056000,서울특별시,중구,충무로4.5가동,1114013300,충무로5가,19880423,19980914
1114056000,서울특별시,중구,충무로4.5가동,1114013400,인현동2가,19880423,19980914
1114056000,서울특별시,중구,충무로4.5가동,1114013500,예관동,19880423,19980914
1114056000,서울특별시,중구,충무로4.5가동,1114015400,오장동,19880423,19980914
1114057000,서울특별시,중구,필동,1114013200,충무로4가,19980914,
1114057000,서울특별시,중구,필동,1114013300,충무로5가,19980914,
1114057000,서울특별시,중구,필동,1114013600,묵정동,19880423,
1114057000,서울특별시,중구,필동,1114013700,필동1가,19880423,
1114057000,서울특별시,중구,필동,1114013800,필동2가,19880423,
1114057000,서울특별시,중구,필동,1114013900,필동3가,19880423,
1114057000,서울특별시,중구,필동,1114014000,남학동,19880423,
1114057000,서울특별시,중구,필동,1114014100,주자동,19880423,
1114057000,서울특별시,중구,필동,1114014200,예장동,19880423,
1114057000,서울특별시,중구,필동,1114014400,장충동2가,19880423,
1114057000,서울특별시,중구,필동,1114015800,충무로3가,19880423,
1114058000,서울특별시,중구,장충동,1114013600,묵정동,19880423,
1114058000,서울특별시,중구,장충동,1114014300,장충동1가,19880423,
1114058000,서울특별시,중구,장충동,1114014400,장충동2가,19880423,
1114059000,서울특별시,중구,광희동,1114013200,충무로4가,19980914,
1114059000,서울특별시,중구,광희동,1114013300,충무로5가,19980914,
1114059000,서울특별시,중구,광희동,1114013400,인현동2가,19980914,
1114059000,서울특별시,중구,광희동,1114013500,예관동,19980914,
1114059000,서울특별시,중구,광희동,1114014500,광희동1가,19880423,
1114059000,서울특별시,중구,광희동,1114014600,광희동2가,19880423,
1114059000,서울특별시,중구,광희동,1114014700,쌍림동,19880423,
1114059000,서울특별시,중구,광희동,1114014800,을지로6가,19880423,
1114059000,서울특별시,중구,광희동,1114014900,을지로7가,19880423,
1114059000,서울특별시,중구,광희동,1114015400,오장동,19920416,
1114060000,서울특별시,중구,을지로3.4.5가동,1114015000,을지로4가,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015100,을지로5가,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015200,주교동,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015300,방산동,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015500,을지로3가,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015600,입정동,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015700,산림동,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114015900,초동,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114016000,인현동1가,19880423,20050315
1114060000,서울특별시,중구,을지로3.4.5가동,1114016100,저동2가,19880423,20050315
1114060500,서울특별시,중구,을지로동,1114015000,을지로4가,20050315,
1114060500,서울특별시,중구,을지로동,1114015100,을지로5가,20050315,
1114060500,서울특별시,중구,을지로동,1114015200,주교동,20050315,
1114060500,서울특별시,중구,을지로동,1114015300,방산동,20050315,
1114060500,서울특별시,중구,을지로동,1114015500,을지로3가,20050315,
1114060500,서울특별시,중구,을지로동,1114015600,입정동,20050315,
1114060500,서울특별시,중구,을지로동,1114015700,산림동,20050315,
1114060500,서울특별시,중구,을지로동,1114015900,초동,20050315,
1114060500,서울특별시,중구,을지로동,1114016000,인현동1가,20050315,
1114060500,서울특별시,중구,을지로동,1114016100,저동2가,20050315,
1114061000,서울특별시,중구,신당제1동,1114016200,신당동,19880423,20130720
1114061000,서울특별시,중구,신당제1동,1114016300,흥인동,19880423,20130720
1114061000,서울특별시,중구,신당제1동,1114016400,무학동,19880423,20130720
1114061500,서울특별시,중구,신당동,1114016200,신당동,20130720,
1114061500,서울특별시,중구,신당동,1114016300,흥인동,20130720,
1114061500,서울특별시,중구,신당동,1114016400,무학동,20130720,
1114062000,서울특별시,중구,신당제2동,1114016200,신당동,19880423,20130720
1114062500,서울특별시,중구,다산동,1114016200,신당동,20130720,
1114063000,서울특별시,중구,신당제3동,1114016200,신당동,19880423,20130720
1114063500,서울특별시,중구,약수동,1114016200,신당동,20130720,
1114064000,서울특별시,중구,신당제4동,1114016200,신당동,19880423,20130720
1114064500,서울특별시,중구,청구동,1114016200,신당동,20130720,
1114065000,서울특별시,중구,신당제5동,1114016200,신당동,19880423,
1114066000,서울특별시,중구,신당제6동,1114016200,신당동,19880423,20130720
1114066500,서울특별시,중구,동화동,1114016200,신당동,20130720,
1114067000,서울특별시,중구,황학동,1114016500,황학동,19880423,
1114068000,서울특별시,중구,중림동,1114017100,중림동,19880423,
1114068000,서울특별시,중구,중림동,1114017200,의주로2가,19880423,
1114068000,서울특별시,중구,중림동,1114017300,만리동1가,19880423,
1114068000,서울특별시,중구,중림동,1114017400,만리동2가,19880423,
1117000000,서울특별시,용산구,,1117000000,용산구,19880423,
1117000000,서울특별시,용산구,,1117000100,옥수동,19880423,19880423
1117000000,서울특별시,용산구,,1117000200,도동1가,19880423,19880423
1117000000,서울특별시,용산구,,1117000300,도동2가,19880423,19880423
1117000000,서울특별시,용산구,,1117000400,만리동1가,19880423,19880423
1117000000,서울특별시,용산구,,1117000500,만리동2가,19880423,19880423
1117000000,서울특별시,용산구,,1117090100,청파1동,19880423,19880423
1117000000,서울특별시,용산구,,1117090200,청파2동,19880423,19880423
1117000000,서울특별시,용산구,,1117090300,이촌1동,19880423,19880423
1117000000,서울특별시,용산구,,1117090400,이촌2동,19880423,19880423
1117000000,서울특별시,용산구,,1117090500,이태원1동,19880423,19880423
1117000000,서울특별시,용산구,,1117090600,이태원2동,19880423,19880423
1117000000,서울특별시,용산구,,1117090700,한남1동,19880423,19880423
1117000000,서울특별시,용산구,,1117090800,한남2동,19880423,19880423
1117051000,서울특별시,용산구,후암동,1117010100,후암동,19880423,
1117052000,서울특별시,용산구,용산2가동,1117010200,용산동2가,19880423,
1117052000,서울특별시,용산구,용산2가동,1117010300,용산동4가,19880423,
1117053000,서울특별시,용산구,남영동,1117010400,갈월동,19880423,
1117053000,서울특별시,용산구,남영동,1117010500,남영동,19880423,
1117053000,서울특별시,용산구,남영동,1117010600,용산동1가,19880423,
1117053000,서울특별시,용산구,남영동,1117010700,동자동,19880423,
1117054000,서울특별시,용산구,청파제1동,1117010800,서계동,19880423,20080630
1117054000,서울특별시,용산구,청파제1동,1117010900,청파동1가,19880423,20080630
1117055000,서울특별시,용산구,청파제2동,1117011000,청파동2가,19880423,20080630
1117055000,서울특별시,용산구,청파제2동,1117011100,청파동3가,19880423,20080630
1117055500,서울특별시,용산구,청파동,1117010800,서계동,20080630,
1117055500,서울특별시,용산구,청파동,1117010900,청파동1가,20080630,
1117055500,서울특별시,용산구,청파동,1117011000,청파동2가,20080630,
1117055500,서울특별시,용산구,청파동,1117011100,청파동3가,20080630,
1117056000,서울특별시,용산구,원효로제1동,1117011200,원효로1가,19880423,
1117056000,서울특별시,용산구,원효로제1동,1117011300,원효로2가,19880423,
1117056000,서울특별시,용산구,원효로제1동,1117012200,문배동,20080630,
1117056000,서울특별시,용산구,원효로제1동,1117012300,신계동,20080630,
1117057000,서울특별시,용산구,원효로제2동,1117011400,신창동,19880423,
1117057000,서울특별시,용산구,원효로제2동,1117011500,산천동,19880423,
1117057000,서울특별시,용산구,원효로제2동,1117011600,청암동,19880423,
1117057000,서울특별시,용산구,원효로제2동,1117011700,원효로3가,19880423,
1117057000,서울특별시,용산구,원효로제2동,1117011800,원효로4가,19880423,
1117058000,서울특별시,용산구,효창동,1117011900,효창동,19880423,
1117059000,서울특별시,용산구,용문동,1117012000,도원동,19880423,
1117059000,서울특별시,용산구,용문동,1117012100,용문동,19880423,
1117060000,서울특별시,용산구,한강로제1동,1117012200,문배동,19880423,20080630
1117060000,서울특별시,용산구,한강로제1동,1117012300,신계동,19880423,20080630
1117060000,서울특별시,용산구,한강로제1동,1117012400,한강로1가,19880423,20080630
1117061000,서울특별시,용산구,한강로제2동,1117012500,한강로2가,19880423,20080630
1117061000,서울특별시,용산구,한강로제2동,1117012600,용산동3가,19880423,20080630
1117061000,서울특별시,용산구,한강로제2동,1117012700,용산동5가,19880423,20080630
1117062000,서울특별시,용산구,한강로제3동,1117012800,한강로3가,19880423,20080630
1117062500,서울특별시,용산구,한강로동,1117012400,한강로1가,20080630,
1117062500,서울특별시,용산구,한강로동,1117012500,한강로2가,20080630,
1117062500,서울특별시,용산구,한강로동,1117012600,용산동3가,20080630,
1117062500,서울특별시,용산구,한강로동,1117012700,용산동5가,20080630,
1117062500,서울특별시,용산구,한강로동,1117012800,한강로3가,20080630,
1117063000,서울특별시,용산구,이촌제1동,1117012900,이촌동,19880423,
1117064000,서울특별시,용산구,이촌제2동,1117012900,이촌동,19880423,
1117065000,서울특별시,용산구,이태원제1동,1117013000,이태원동,19880423,
1117066000,서울특별시,용산구,이태원제2동,1117013000,이태원동,19880423,
1117067000,서울특별시,용산구,한남제1동,1117013100,한남동,19880423,20080630
1117068000,서울특별시,용산구,한남제2동,1117013100,한남동,19880423,20080630
1117068500,서울특별시,용산구,한남동,1117013100,한남동,20080630,
1117069000,서울특별시,용산구,서빙고동,1117013200,동빙고동,19880423,
1117069000,서울특별시,용산구,서빙고동,1117013300,서빙고동,19880423,
1117069000,서울특별시,용산구,서빙고동,1117013400,주성동,19880423,
1117069000,서울특별시,용산구,서빙고동,1117013500,용산동6가,19880423,
1117070000,서울특별시,용산구,보광동,1117013600,보광동,19880423,
1120000000,서울특별시,성동구,,1120000000,성동구,19880423,
1120000000,서울특별시,성동구,,1120000100,상일동,19880423,19880423
1120000000,서울특별시,성동구,,1120000200,길동,19880423,19880423
1120000000,서울특별시,성동구,,1120000300,둔촌동,19880423,19880423
1120000000,서울특별시,성동구,,1120000400,암사동,19880423,19880423
1120000000,서울특별시,성동구,,1120000500,성내동,19880423,19880423
1120000000,서울특별시,성동구,,1120000600,풍납동,19880423,19880423
1120000000,서울특별시,성동구,,1120000700,천호동,19880423,19880423
1120000000,서울특별시,성동구,,1120000800,송파동,19880423,19880423
1120000000,서울특별시,성동구,,1120000900,석촌동,19880423,19880423
1120000000,서울특별시,성동구,,1120001000,삼전동,19880423,19880423
1120000000,서울특별시,성동구,,1120001100,가락동,19880423,19880423
1120000000,서울특별시,성동구,,1120001200,이동,19880423,19880423
1120000000,서울특별시,성동구,,1120001300,오금동,19880423,19880423
1120000000,서울특별시,성동구,,1120001400,방이동,19880423,19880423
1120000000,서울특별시,성동구,,1120001500,문정동,19880423,19880423
1120000000,서울특별시,성동구,,1120001600,장지동,19880423,19880423
1120000000,서울특별시,성동구,,1120001700,거여동,19880423,19880423
1120000000,서울특별시,성동구,,1120001800,마천동,19880423,19880423
1120000000,서울특별시,성동구,,1120001900,잠실동,19880423,19880423
1120000000,서울특별시,성동구,,1120002000,신천동,19880423,19880423
1120000000,서울특별시,성동구,,1120002100,일원동,19880423,19880423
1120000000,서울특별시,성동구,,1120002200,수서동,19880423,19880423
1120000000,서울특별시,성동구,,1120002300,자곡동,19880423,19880423
1120000000,서울특별시,성동구,,1120002400,율현동,19880423,19880423
1120000000,서울특별시,성동구,,1120002500,세곡동,19880423,19880423
1120000000,서울특별시,성동구,,1120002600,역삼동,19880423,19880423
1120000000,서울특별시,성동구,,1120002700,포이동,19880423,19880423
1120000000,서울특별시,성동구,,1120002800,개포동,19880423,19880423
1120000000,서울특별시,성동구,,1120002900,도곡동,19880423,19880423
1120000000,서울특별시,성동구,,1120003000,논현동,19880423,19880423
1120000000,서울특별시,성동구,,1120003100,신사동,19880423,19880423
1120000000,서울특별시,성동구,,1120003200,학동,19880423,19880423
1120000000,서울특별시,성동구,,1120003300,압구정동,19880423,19880423
1120000000,서울특별시,성동구,,1120003400,청담동,19880423,19880423
1120000000,서울특별시,성동구,,1120003500,삼성동,19880423,19880423
1120000000,서울특별시,성동구,,1120003600,대치동,19880423,19880423
1120000000,서울특별시,성동구,,1120003700,염곡동,19880423,19880423
1120000000,서울특별시,성동구,,1120003800,내곡동,19880423,19880423
